From Date,To Date,PM2.5,PM10,NO2,NOx,SO2,CO,Ozone,NH3
11-07-2024 08:00,11-07-2024 09:00,57.0,77.25,12.05,18.93,6.55,0.49,41.62,18.8
10-05-2024 02:00,10-05-2024 03:00,68.25,87.75,43.58,32.12,14.65,0.82,31.55,18.57
22-05-2024 03:00,22-05-2024 04:00,78.25,99.5,63.52,45.12,11.4,0.46,21.05,20.9
16-02-2024 16:00,16-02-2024 17:00,44.0,87.5,11.65,23.48,8.92,0.67,86.47,16.73
22-10-2024 10:00,22-10-2024 11:00,,,205.48,131.53,,1.4,9.32,14.85
11-03-2024 19:00,11-03-2024 20:00,53.75,112.0,50.28,36.62,4.08,1.32,20.35,16.98
12-07-2024 19:00,12-07-2024 20:00,25.25,61.25,,,,,,
01-07-2024 06:00,01-07-2024 07:00,22.33,23.67,10.73,20.02,12.55,0.96,30.12,17.65
07-03-2024 01:00,07-03-2024 02:00,110.75,207.0,101.17,64.88,11.42,1.24,13.88,24.53
29-10-2024 09:00,29-10-2024 10:00,167.5,238.5,139.72,92.72,17.75,1.81,20.25,17.3
11-05-2024 13:00,11-05-2024 14:00,104.25,177.5,23.25,23.88,14.35,0.93,136.7,7.8
10-04-2024 03:00,10-04-2024 04:00,122.5,184.5,129.68,85.95,7.12,2.08,12.45,21.02
26-04-2024 09:00,26-04-2024 10:00,51.5,152.5,95.88,67.35,12.25,1.24,33.62,15.53
14-02-2024 12:00,14-02-2024 13:00,143.0,150.25,4.08,17.62,23.15,0.87,135.0,4.58
18-12-2024 06:00,18-12-2024 07:00,432.75,545.75,343.77,212.65,17.2,3.6,5.15,46.2
26-10-2024 17:00,26-10-2024 18:00,192.5,285.75,228.38,142.32,19.75,2.41,25.95,18.02
22-01-2024 01:00,22-01-2024 02:00,100.0,148.25,8.75,15.88,17.3,0.81,28.05,19.95
10-03-2024 00:00,10-03-2024 01:00,75.25,140.25,51.4,37.75,14.45,1.03,17.75,17.0
20-09-2024 14:00,20-09-2024 15:00,31.0,48.5,,,5.7,0.77,,
30-04-2024 21:00,30-04-2024 22:00,60.0,135.75,147.88,94.43,21.05,2.09,12.8,24.43
25-08-2024 22:00,25-08-2024 23:00,,,56.62,59.35,7.5,1.1,12.85,38.97
16-07-2024 13:00,16-07-2024 14:00,34.5,45.75,20.55,20.52,3.05,0.63,34.5,23.9
08-05-2024 14:00,08-05-2024 15:00,,,57.5,42.42,12.62,1.04,49.8,15.45
05-04-2024 10:00,05-04-2024 11:00,30.75,50.0,16.85,16.7,10.9,0.7,52.07,18.9
16-12-2024 14:00,16-12-2024 15:00,246.5,325.75,79.4,53.67,18.02,1.59,83.95,26.35
25-02-2024 05:00,25-02-2024 06:00,121.75,188.25,82.95,55.22,3.9,1.86,11.98,28.72
18-03-2024 16:00,18-03-2024 17:00,31.25,73.5,42.03,31.12,12.68,0.73,52.67,20.98
02-10-2024 09:00,02-10-2024 10:00,75.5,137.5,52.62,53.05,0.93,1.21,18.62,22.72
14-08-2024 21:00,14-08-2024 22:00,26.75,31.75,98.62,91.3,13.4,2.36,11.7,35.73
01-02-2024 11:00,01-02-2024 12:00,118.25,134.0,61.33,53.55,12.9,1.04,23.52,20.6
02-08-2024 22:00,02-08-2024 23:00,40.0,46.0,72.8,47.42,,1.77,59.58,46.7
12-01-2024 07:00,12-01-2024 08:00,84.5,150.0,24.18,24.87,12.68,1.33,18.27,30.97
17-11-2024 05:00,17-11-2024 06:00,463.5,524.0,50.3,68.62,4.32,4.07,26.75,26.9
10-05-2024 15:00,10-05-2024 16:00,87.5,123.0,113.03,73.9,13.0,1.08,88.8,5.73
10-06-2024 02:00,10-06-2024 03:00,61.5,85.0,48.12,32.08,15.55,0.44,36.15,27.77
05-04-2024 05:00,05-04-2024 06:00,55.75,71.5,67.42,46.02,,1.17,12.65,26.48
23-04-2024 06:00,23-04-2024 07:00,60.0,144.75,109.45,71.58,13.5,1.58,8.05,26.75
28-05-2024 00:00,28-05-2024 01:00,122.75,153.75,43.02,34.4,8.88,2.77,,21.78
28-05-2024 07:00,28-05-2024 08:00,115.75,144.5,62.42,45.2,21.98,1.11,0.88,18.07
30-08-2024 13:00,30-08-2024 14:00,34.75,44.25,14.47,30.45,,0.74,12.75,35.75
26-10-2024 05:00,26-10-2024 06:00,120.5,178.5,162.8,107.3,16.73,1.3,10.25,13.85
12-09-2024 07:00,12-09-2024 08:00,10.0,11.0,50.25,53.52,8.97,0.91,10.38,34.5
21-07-2024 00:00,21-07-2024 01:00,65.25,100.75,72.83,45.62,11.33,1.11,8.47,77.03
20-10-2024 18:00,20-10-2024 19:00,96.25,213.0,373.5,252.85,5.2,2.95,9.53,16.5
10-03-2024 13:00,10-03-2024 14:00,50.0,88.25,45.62,33.92,20.55,0.64,78.47,17.33
16-11-2024 11:00,16-11-2024 12:00,266.75,391.25,5.55,25.37,17.65,2.07,91.78,16.02
22-01-2024 08:00,22-01-2024 09:00,90.5,137.5,46.72,42.15,11.78,1.1,26.37,23.88
02-06-2024 01:00,02-06-2024 02:00,51.0,65.0,50.8,33.5,7.53,0.65,12.18,27.4
09-09-2024 11:00,09-09-2024 12:00,51.75,70.0,21.45,35.88,17.55,1.08,35.17,33.77
12-04-2024 06:00,12-04-2024 07:00,173.25,278.25,142.22,90.6,22.55,2.41,13.5,36.0
16-11-2024 20:00,16-11-2024 21:00,186.25,319.5,91.28,102.35,10.92,6.7,25.83,37.0
28-06-2024 14:00,28-06-2024 15:00,43.5,91.5,1.9,6.45,21.18,1.36,19.35,8.28
09-10-2024 12:00,09-10-2024 13:00,67.5,179.75,24.65,28.42,10.12,0.89,66.95,20.2
04-02-2024 01:00,04-02-2024 02:00,184.75,246.5,114.55,95.07,9.22,3.82,21.27,34.7
14-06-2024 07:00,14-06-2024 08:00,47.0,90.25,103.8,65.6,7.18,0.9,8.55,18.23
21-03-2024 07:00,21-03-2024 08:00,59.5,101.75,91.03,58.67,2.8,0.76,13.45,28.83
08-02-2024 16:00,08-02-2024 17:00,27.75,47.5,24.45,31.05,21.75,0.65,96.03,12.05
10-06-2024 13:00,10-06-2024 14:00,61.0,87.5,52.77,34.95,19.02,0.62,57.95,25.93
04-04-2024 05:00,04-04-2024 06:00,30.25,41.0,83.78,60.57,4.47,1.2,12.95,21.5
01-02-2024 09:00,01-02-2024 10:00,124.0,150.0,45.42,45.55,12.8,1.37,23.15,20.23
26-01-2024 12:00,26-01-2024 13:00,420.75,490.0,42.02,36.9,21.8,2.65,59.27,32.6
05-11-2024 12:00,05-11-2024 13:00,122.0,170.25,137.48,89.72,13.98,1.32,13.08,17.7
18-08-2024 20:00,18-08-2024 21:00,31.25,37.25,56.75,61.12,13.57,2.35,12.58,40.9
15-07-2024 03:00,15-07-2024 04:00,58.5,87.75,23.02,21.15,7.95,0.42,25.68,26.7
19-09-2024 07:00,19-09-2024 08:00,16.5,19.25,72.8,66.47,15.38,1.05,10.12,26.23
25-10-2024 01:00,25-10-2024 02:00,146.0,222.0,113.95,75.25,17.43,1.51,17.93,14.07
02-04-2024 21:00,02-04-2024 22:00,51.0,72.0,100.83,70.95,12.17,2.45,13.32,20.6
25-03-2024 12:00,25-03-2024 13:00,59.5,88.75,24.72,19.53,20.23,0.52,55.0,10.03
19-01-2024 11:00,19-01-2024 12:00,228.0,281.25,27.5,26.98,5.85,1.48,28.5,34.28
09-12-2024 02:00,09-12-2024 03:00,66.0,84.0,102.45,68.77,6.3,0.87,6.42,24.27
17-05-2024 01:00,17-05-2024 02:00,99.0,128.75,32.4,27.43,13.25,0.98,,28.27
06-03-2024 09:00,06-03-2024 10:00,70.0,139.0,38.45,28.6,20.65,0.85,41.2,18.33
06-03-2024 23:00,07-03-2024 00:00,113.33,211.0,85.63,57.67,11.4,2.66,13.9,36.0
10-09-2024 21:00,10-09-2024 22:00,38.25,72.75,118.37,109.95,15.95,2.71,16.12,15.85
13-09-2024 14:00,13-09-2024 15:00,27.75,35.5,88.33,75.25,10.88,1.9,10.7,14.27
01-02-2024 05:00,01-02-2024 06:00,114.0,144.5,14.0,25.73,7.1,0.72,23.3,16.4
29-01-2024 01:00,29-01-2024 02:00,111.75,140.5,26.65,30.08,14.23,0.2,25.88,26.35
28-08-2024 06:00,28-08-2024 07:00,16.5,19.0,74.8,76.2,6.2,1.04,14.05,23.98
27-11-2024 03:00,27-11-2024 04:00,221.5,275.5,93.8,67.0,14.25,1.58,15.95,22.3
11-06-2024 19:00,11-06-2024 20:00,48.0,70.5,51.08,33.9,10.5,1.25,25.7,26.58
03-11-2024 23:00,04-11-2024 00:00,224.33,311.0,,453.63,16.97,5.73,9.3,21.43
26-02-2024 06:00,26-02-2024 07:00,89.25,145.0,46.95,33.8,8.82,1.21,12.43,20.65
24-03-2024 09:00,24-03-2024 10:00,130.5,195.75,42.45,30.2,15.4,0.87,35.98,17.5
20-01-2024 14:00,20-01-2024 15:00,,,,,193.1,,50.03,
28-09-2024 14:00,28-09-2024 15:00,,18.5,58.75,54.12,2.05,0.91,38.45,25.27
04-01-2024 14:00,04-01-2024 15:00,237.25,312.0,21.4,22.77,8.62,1.42,15.9,26.15
21-03-2024 04:00,21-03-2024 05:00,95.75,183.25,47.55,32.75,6.02,0.67,14.65,20.85
28-06-2024 20:00,28-06-2024 21:00,68.25,195.0,12.55,19.57,11.85,2.6,24.32,17.65
26-07-2024 22:00,26-07-2024 23:00,109.5,139.75,133.38,79.5,17.2,2.41,19.23,73.15
02-04-2024 02:00,02-04-2024 03:00,13.75,40.5,43.12,34.62,7.95,0.57,35.23,9.03
16-03-2024 06:00,16-03-2024 07:00,81.0,148.0,97.83,62.65,4.5,1.18,11.95,29.53
21-05-2024 19:00,21-05-2024 20:00,95.5,139.5,47.23,36.25,13.85,2.16,4.12,24.68
03-01-2024 12:00,03-01-2024 13:00,247.0,312.25,27.33,25.85,22.25,1.79,19.7,30.33
28-08-2024 11:00,28-08-2024 12:00,27.75,37.25,78.85,78.58,11.55,1.28,11.65,25.73
27-10-2024 03:00,27-10-2024 04:00,241.5,325.25,,,19.62,4.88,11.0,27.93
20-07-2024 02:00,20-07-2024 03:00,49.75,62.75,70.97,45.52,4.72,0.7,7.95,64.38
22-06-2024 23:00,23-06-2024 00:00,51.67,78.0,12.37,15.77,22.1,1.72,38.0,22.77
16-06-2024 23:00,17-06-2024 00:00,47.67,97.0,17.87,18.6,7.6,2.48,3.1,21.57
20-05-2024 20:00,20-05-2024 21:00,109.75,148.25,11.02,14.95,5.8,1.55,,33.55
09-10-2024 23:00,10-10-2024 00:00,61.33,129.0,44.1,41.47,14.53,1.15,12.83,14.67
27-04-2024 10:00,27-04-2024 11:00,59.5,252.25,9.78,12.52,12.65,0.67,81.35,11.8
04-09-2024 11:00,04-09-2024 12:00,27.5,38.5,39.95,50.35,20.02,0.8,35.95,35.7
24-08-2024 00:00,24-08-2024 01:00,,,153.0,135.47,22.02,2.82,14.28,11.18
05-05-2024 01:00,05-05-2024 02:00,119.25,254.5,139.72,88.0,10.1,4.25,11.38,38.5
27-04-2024 11:00,27-04-2024 12:00,38.5,153.75,59.85,43.55,12.0,0.61,77.6,14.18
09-06-2024 06:00,09-06-2024 07:00,60.0,79.5,48.05,32.02,10.65,0.9,22.45,27.52
07-04-2024 04:00,07-04-2024 05:00,59.75,80.0,126.38,80.47,9.77,2.03,12.62,40.25
06-04-2024 11:00,06-04-2024 12:00,41.0,65.0,43.85,32.57,12.7,0.7,68.42,15.3
09-10-2024 03:00,09-10-2024 04:00,92.25,152.5,36.7,35.58,16.1,1.07,5.85,24.72
07-04-2024 00:00,07-04-2024 01:00,54.0,78.5,30.58,24.45,9.4,1.17,15.2,18.18
14-07-2024 01:00,14-07-2024 02:00,29.5,46.25,25.28,22.8,4.05,0.53,27.43,24.45
27-02-2024 01:00,27-02-2024 02:00,108.5,173.75,70.53,47.38,5.33,1.11,11.57,25.5
16-06-2024 07:00,16-06-2024 08:00,71.25,135.25,16.57,18.25,23.6,1.45,9.55,20.62
18-09-2024 19:00,18-09-2024 20:00,,,54.78,52.62,12.72,0.99,10.65,33.65
28-04-2024 13:00,28-04-2024 14:00,27.5,77.5,76.88,52.8,15.53,0.65,82.35,21.07
18-02-2024 23:00,19-02-2024 00:00,169.67,278.67,70.73,65.67,10.2,2.12,12.93,27.5
17-03-2024 04:00,17-03-2024 05:00,119.0,173.0,80.53,53.85,8.45,1.11,12.0,17.88
31-07-2024 09:00,31-07-2024 10:00,36.25,42.0,69.53,44.65,,1.16,47.75,36.4
11-09-2024 21:00,11-09-2024 22:00,54.75,95.75,126.75,103.85,2.27,2.9,10.42,11.78
30-06-2024 04:00,30-06-2024 05:00,55.25,88.25,10.0,16.65,19.45,1.19,21.6,16.3
07-03-2024 11:00,07-03-2024 12:00,77.0,139.5,33.33,25.08,21.4,0.55,57.02,20.45
29-05-2024 08:00,29-05-2024 09:00,89.5,131.0,57.85,40.35,12.57,0.47,4.4,21.25
05-02-2024 07:00,05-02-2024 08:00,49.75,64.0,24.95,32.42,23.47,1.07,23.15,13.7
04-02-2024 08:00,04-02-2024 09:00,84.25,96.25,89.5,77.1,20.48,1.53,23.23,25.98
11-01-2024 16:00,11-01-2024 17:00,149.75,213.0,16.88,19.42,6.45,1.42,32.77,27.85
25-09-2024 22:00,25-09-2024 23:00,28.0,36.75,55.15,59.15,11.53,0.93,3.25,36.42
11-12-2024 11:00,11-12-2024 12:00,72.75,140.75,86.12,58.52,3.72,0.86,49.33,26.6
05-07-2024 05:00,05-07-2024 06:00,30.75,44.5,10.22,17.6,11.25,0.93,23.77,17.72
12-04-2024 21:00,12-04-2024 22:00,110.25,214.75,145.0,92.58,13.68,3.68,,36.95
17-12-2024 03:00,17-12-2024 04:00,331.0,420.5,,360.8,,4.66,5.0,59.47
08-07-2024 15:00,08-07-2024 16:00,13.5,22.75,7.53,18.9,18.18,1.1,23.8,15.9
29-08-2024 08:00,29-08-2024 09:00,15.25,17.5,50.68,62.1,18.9,1.21,12.3,31.4
23-12-2024 07:00,23-12-2024 08:00,221.75,281.75,374.03,230.47,15.72,1.53,5.72,51.95
20-06-2024 17:00,20-06-2024 18:00,50.25,86.75,35.65,29.0,25.15,1.54,162.2,21.68
27-10-2024 06:00,27-10-2024 07:00,211.5,259.5,457.2,347.12,16.12,2.77,10.6,18.62
11-06-2024 11:00,11-06-2024 12:00,91.5,131.5,53.38,35.65,14.4,0.55,62.18,25.1
03-06-2024 13:00,03-06-2024 14:00,91.0,119.5,51.33,34.0,20.12,0.63,59.8,27.12
15-12-2024 15:00,15-12-2024 16:00,122.5,192.25,75.8,51.3,13.2,1.06,71.28,21.55
15-12-2024 08:00,15-12-2024 09:00,184.5,249.5,388.67,264.58,7.97,2.43,5.88,48.58
11-02-2024 22:00,11-02-2024 23:00,155.5,187.5,49.05,51.17,17.5,3.67,21.3,16.12
11-06-2024 14:00,11-06-2024 15:00,52.0,80.0,90.92,58.18,8.43,0.53,40.17,17.2
29-09-2024 13:00,29-09-2024 14:00,,2.33,72.83,66.15,15.0,0.22,30.2,21.38
26-12-2024 17:00,26-12-2024 18:00,115.5,167.0,99.78,72.55,23.95,2.58,16.15,73.18
15-05-2024 18:00,15-05-2024 19:00,74.5,100.75,45.8,34.98,18.45,1.38,18.15,28.97
25-04-2024 00:00,25-04-2024 01:00,97.25,274.5,113.67,80.65,16.15,3.33,7.48,18.43
03-03-2024 17:00,03-03-2024 18:00,42.0,149.25,25.48,22.8,9.53,0.63,47.85,13.75
17-12-2024 09:00,17-12-2024 10:00,419.75,542.25,441.83,281.38,,4.36,6.25,55.6
23-12-2024 02:00,23-12-2024 03:00,289.75,359.0,366.68,226.02,14.3,2.35,6.0,43.38
18-08-2024 16:00,18-08-2024 17:00,20.75,25.75,22.85,33.52,12.25,1.28,12.22,45.15
24-08-2024 14:00,24-08-2024 15:00,,,36.7,44.55,12.32,0.96,15.2,49.15
23-04-2024 17:00,23-04-2024 18:00,35.5,279.5,60.58,44.42,15.5,0.96,42.23,15.9
13-03-2024 19:00,13-03-2024 20:00,,,88.72,59.88,16.7,1.96,14.22,17.12
23-11-2024 19:00,23-11-2024 20:00,132.25,202.75,262.4,166.32,9.95,4.73,15.7,36.35
27-01-2024 23:00,28-01-2024 00:00,201.0,253.33,315.27,235.53,15.2,6.67,26.1,66.47
01-11-2024 03:00,01-11-2024 04:00,342.5,393.5,62.08,46.88,12.85,1.61,15.67,14.9
04-03-2024 15:00,04-03-2024 16:00,33.75,77.25,21.22,19.5,13.75,0.51,79.7,14.5
23-07-2024 02:00,23-07-2024 03:00,42.75,63.5,142.62,85.38,8.53,1.03,21.25,104.62
19-06-2024 19:00,19-06-2024 20:00,43.75,106.75,39.35,31.32,20.25,1.46,60.4,17.48
18-03-2024 13:00,18-03-2024 14:00,71.25,127.75,19.55,8.45,13.8,0.71,72.2,10.95
12-11-2024 12:00,12-11-2024 13:00,115.5,183.5,8.05,26.5,14.0,1.17,37.5,16.27
25-06-2024 01:00,25-06-2024 02:00,47.75,65.5,9.03,15.65,12.1,1.22,30.33,16.33
12-06-2024 19:00,12-06-2024 20:00,64.0,92.0,42.02,29.25,5.48,1.34,30.25,26.73
06-04-2024 19:00,06-04-2024 20:00,25.5,42.75,45.23,33.3,4.68,0.99,31.02,20.45
26-05-2024 14:00,26-05-2024 15:00,72.75,87.75,23.27,22.93,1.2,0.11,85.92,27.48
18-08-2024 10:00,18-08-2024 11:00,24.75,27.0,28.2,39.42,17.48,1.01,12.6,30.92
13-12-2024 07:00,13-12-2024 08:00,122.0,185.5,127.42,82.62,7.3,1.12,17.83,28.15
28-09-2024 18:00,28-09-2024 19:00,,3.5,90.2,80.95,6.38,1.25,5.2,20.2
25-01-2024 18:00,25-01-2024 19:00,204.75,266.75,81.88,67.78,14.88,2.92,27.35,35.0
02-03-2024 23:00,03-03-2024 00:00,59.33,73.0,45.03,34.73,9.2,0.82,16.87,15.77
23-09-2024 01:00,23-09-2024 02:00,72.0,106.25,141.7,119.8,0.93,1.95,1.38,14.68
02-01-2024 02:00,02-01-2024 03:00,187.75,277.0,17.23,19.85,19.73,0.54,15.9,21.58
06-09-2024 09:00,06-09-2024 10:00,23.75,29.0,100.03,94.83,12.92,1.34,13.82,14.25
10-09-2024 10:00,10-09-2024 11:00,53.0,80.5,73.97,71.22,17.5,1.55,25.62,26.25
08-04-2024 19:00,08-04-2024 20:00,51.0,103.0,89.65,64.38,8.95,1.68,12.7,17.9
20-05-2024 19:00,20-05-2024 20:00,86.0,122.75,66.88,46.47,7.55,1.71,6.62,20.15
22-12-2024 18:00,22-12-2024 19:00,209.5,284.0,297.27,180.78,14.12,2.16,6.67,36.52
13-11-2024 08:00,13-11-2024 09:00,420.75,555.0,21.15,35.95,10.22,2.89,29.13,19.4
19-09-2024 06:00,19-09-2024 07:00,9.5,12.0,70.72,64.25,15.15,0.91,10.38,26.45
19-08-2024 22:00,19-08-2024 23:00,28.0,32.5,57.52,60.33,19.12,1.46,14.35,53.58
09-12-2024 04:00,09-12-2024 05:00,71.0,93.0,158.18,102.72,11.72,1.05,6.3,27.95
26-06-2024 14:00,26-06-2024 15:00,46.5,73.0,7.27,16.67,14.55,1.2,19.38,15.5
05-06-2024 03:00,05-06-2024 04:00,69.75,104.25,51.85,33.98,3.27,1.08,2.05,27.35
05-05-2024 03:00,05-05-2024 04:00,123.25,243.0,123.25,77.62,10.12,2.77,11.62,31.9
17-02-2024 04:00,17-02-2024 05:00,171.75,250.25,72.83,64.47,14.3,1.69,13.88,23.43
03-12-2024 11:00,03-12-2024 12:00,,,101.5,69.47,23.65,1.03,28.3,21.08
02-07-2024 13:00,02-07-2024 14:00,38.5,51.75,10.15,15.3,23.32,1.14,,12.55
27-04-2024 13:00,27-04-2024 14:00,39.0,120.75,46.73,36.3,12.8,0.75,72.62,14.97
19-12-2024 02:00,19-12-2024 03:00,375.0,454.0,416.12,254.77,17.3,3.5,5.07,48.53
10-02-2024 22:00,10-02-2024 23:00,184.0,224.25,28.55,34.3,23.55,2.14,21.98,13.4
23-08-2024 11:00,23-08-2024 12:00,,,56.18,62.17,8.15,0.99,13.75,34.65
07-06-2024 20:00,07-06-2024 21:00,64.5,99.75,53.2,35.27,9.4,1.12,13.03,26.05
30-10-2024 19:00,30-10-2024 20:00,98.75,211.0,379.87,240.97,17.73,4.32,10.35,16.77
23-08-2024 23:00,24-08-2024 00:00,,,182.87,162.57,17.2,3.37,12.27,3.83
03-07-2024 01:00,03-07-2024 02:00,33.25,44.75,11.65,17.68,14.2,0.98,,17.6
13-05-2024 09:00,13-05-2024 10:00,107.0,146.5,35.88,33.52,23.5,1.15,93.88,21.02
10-10-2024 22:00,10-10-2024 23:00,58.5,131.25,34.35,34.5,4.7,1.22,25.23,12.82
25-02-2024 11:00,25-02-2024 12:00,79.75,142.25,56.17,38.97,27.67,0.83,82.45,19.15
04-09-2024 23:00,05-09-2024 00:00,21.0,28.0,53.57,57.07,12.97,1.23,16.53,29.67
25-07-2024 13:00,25-07-2024 14:00,37.25,47.5,78.62,48.98,10.97,0.84,54.58,65.93
30-10-2024 04:00,30-10-2024 05:00,141.75,205.75,289.1,187.6,18.68,2.47,10.32,31.1
12-10-2024 22:00,12-10-2024 23:00,98.5,289.75,186.43,150.0,8.4,4.2,9.18,12.3
27-07-2024 15:00,27-07-2024 16:00,262.5,267.0,63.08,39.72,14.3,1.18,5.53,39.83
10-01-2024 00:00,10-01-2024 01:00,74.25,107.25,12.85,16.6,19.17,0.77,15.2,19.77
23-11-2024 01:00,23-11-2024 02:00,251.75,334.5,319.12,201.72,7.33,4.7,15.03,44.77
17-11-2024 20:00,17-11-2024 21:00,518.75,706.25,3.65,19.65,13.72,4.27,18.12,14.77
08-05-2024 03:00,08-05-2024 04:00,75.25,179.5,40.62,30.57,8.12,0.74,13.8,20.52
12-09-2024 04:00,12-09-2024 05:00,22.67,25.33,32.5,38.38,10.0,0.69,10.35,33.08
02-07-2024 16:00,02-07-2024 17:00,29.75,40.75,9.9,19.18,15.85,1.08,64.3,17.57
18-07-2024 23:00,19-07-2024 00:00,48.0,89.0,22.03,21.73,16.3,2.36,9.0,21.07
26-04-2024 22:00,26-04-2024 23:00,51.75,188.75,86.62,63.85,13.78,1.63,13.0,6.25
30-01-2024 05:00,30-01-2024 06:00,136.75,174.25,33.68,35.45,3.42,0.89,26.53,27.32
24-02-2024 10:00,24-02-2024 11:00,78.75,137.75,74.95,49.33,14.22,0.86,32.78,20.98
02-09-2024 01:00,02-09-2024 02:00,25.25,31.25,38.08,44.3,12.42,0.65,16.88,29.4
23-11-2024 06:00,23-11-2024 07:00,229.75,280.0,92.0,65.2,6.23,1.51,15.55,19.57
18-06-2024 20:00,18-06-2024 21:00,107.75,224.75,56.98,41.35,13.93,1.58,4.93,15.2
15-05-2024 20:00,15-05-2024 21:00,108.75,149.5,136.15,85.57,18.7,4.43,,12.12
17-10-2024 19:00,17-10-2024 20:00,80.25,212.75,189.62,147.47,4.07,6.19,9.9,
23-01-2024 11:00,23-01-2024 12:00,,,27.32,28.92,20.85,1.49,32.83,24.5
04-03-2024 05:00,04-03-2024 06:00,57.25,110.75,22.4,20.38,4.35,0.96,13.77,15.75
09-02-2024 12:00,09-02-2024 13:00,51.25,76.0,5.97,16.3,26.55,0.75,122.7,5.58
12-07-2024 12:00,12-07-2024 13:00,19.25,38.0,,,,,,
26-04-2024 02:00,26-04-2024 03:00,85.25,196.25,101.88,67.58,0.57,1.53,7.32,19.57
07-03-2024 06:00,07-03-2024 07:00,126.0,199.0,100.08,64.17,10.57,1.85,13.95,27.75
12-10-2024 11:00,12-10-2024 12:00,69.5,312.5,28.33,31.08,0.7,0.93,78.42,21.58
16-08-2024 14:00,16-08-2024 15:00,12.0,13.0,36.4,51.8,8.43,1.37,11.05,89.32
22-07-2024 11:00,22-07-2024 12:00,41.5,64.25,97.55,60.22,15.98,1.08,108.9,31.5
17-09-2024 07:00,17-09-2024 08:00,53.5,88.75,66.5,60.98,5.53,1.17,10.75,9.6
11-10-2024 06:00,11-10-2024 07:00,60.25,114.0,42.7,40.25,16.9,1.12,10.43,19.88
20-10-2024 17:00,20-10-2024 18:00,82.0,173.5,222.97,139.18,4.45,1.73,14.98,17.27
10-01-2024 06:00,10-01-2024 07:00,63.5,97.0,11.65,15.83,11.8,0.81,15.75,19.7
31-07-2024 07:00,31-07-2024 08:00,45.0,50.25,102.12,62.57,3.72,1.12,47.7,48.08
07-11-2024 22:00,07-11-2024 23:00,201.5,223.75,299.27,277.45,9.27,7.97,5.47,78.05
24-02-2024 19:00,24-02-2024 20:00,90.0,186.0,86.88,59.03,8.62,3.08,11.95,33.4
19-07-2024 06:00,19-07-2024 07:00,165.5,203.5,31.07,27.18,11.28,1.93,10.57,23.6
17-04-2024 18:00,17-04-2024 19:00,17.0,84.75,48.58,38.38,15.2,0.88,33.12,10.9
23-03-2024 19:00,23-03-2024 20:00,38.75,90.75,26.5,21.65,15.25,1.2,26.12,21.7
31-05-2024 11:00,31-05-2024 12:00,102.75,149.5,53.25,36.23,5.1,0.85,81.47,24.23
13-02-2024 05:00,13-02-2024 06:00,147.0,164.75,138.43,114.8,14.45,3.87,17.62,27.95
17-03-2024 22:00,17-03-2024 23:00,71.75,138.75,3.63,4.7,10.0,1.21,22.25,11.38
30-12-2024 18:00,30-12-2024 19:00,118.0,150.75,37.55,34.12,5.97,1.4,12.52,33.28
31-07-2024 15:00,31-07-2024 16:00,34.25,39.5,59.05,39.38,4.6,0.98,48.42,158.1
29-10-2024 14:00,29-10-2024 15:00,58.0,112.25,,,22.98,0.79,12.62,
04-01-2024 00:00,04-01-2024 01:00,230.5,302.5,22.62,23.9,12.07,1.27,15.9,26.93
09-08-2024 23:00,10-08-2024 00:00,20.33,26.67,69.63,79.7,12.73,1.94,7.9,31.7
30-05-2024 22:00,30-05-2024 23:00,78.0,93.25,62.9,42.8,1.93,1.32,3.1,21.2
09-10-2024 17:00,09-10-2024 18:00,34.75,89.0,41.8,39.9,,0.94,28.57,12.35
28-07-2024 03:00,28-07-2024 04:00,51.5,69.0,175.88,104.72,13.78,1.1,62.97,65.38
18-09-2024 03:00,18-09-2024 04:00,57.0,72.0,113.98,94.82,4.65,1.51,10.55,17.65
25-10-2024 12:00,25-10-2024 13:00,72.25,143.25,79.3,57.27,11.75,1.01,55.33,14.83
11-01-2024 23:00,12-01-2024 00:00,169.0,229.0,22.03,23.23,15.47,2.28,18.23,31.77
17-06-2024 11:00,17-06-2024 12:00,42.25,108.0,54.18,39.3,16.58,1.07,30.6,17.68
01-05-2024 18:00,01-05-2024 19:00,25.5,86.25,53.1,42.23,12.78,0.85,49.28,9.28
26-09-2024 01:00,26-09-2024 02:00,22.5,29.25,46.83,47.22,3.8,0.66,0.6,32.23
19-01-2024 07:00,19-01-2024 08:00,207.25,260.5,16.82,18.98,1.1,0.2,27.9,24.65
21-11-2024 20:00,21-11-2024 21:00,146.75,244.0,205.8,133.3,12.33,3.94,15.95,33.15
23-06-2024 15:00,23-06-2024 16:00,41.5,46.75,22.0,21.1,25.23,1.63,107.83,22.7
02-04-2024 20:00,02-04-2024 21:00,33.0,46.75,59.05,45.5,12.22,1.3,22.52,10.62
02-04-2024 18:00,02-04-2024 19:00,20.0,27.75,80.22,56.95,17.28,0.78,41.38,20.02
03-03-2024 16:00,03-03-2024 17:00,17.5,123.75,20.42,19.75,12.38,0.64,56.6,14.22
10-05-2024 05:00,10-05-2024 06:00,84.0,102.75,70.92,47.38,9.7,1.0,20.65,14.8
12-11-2024 15:00,12-11-2024 16:00,50.5,103.75,7.88,26.65,10.6,0.9,54.6,17.38
16-02-2024 06:00,16-02-2024 07:00,182.0,241.0,20.98,30.15,4.97,1.34,13.97,4.8
